,region,birth_year,age,avg,var
253,south east,2011,19,0.008387601894767092,1.6949243383317447e-06
254,south east,2011,20,0.008097297808299963,2.0460826347895445e-06
255,south east,2011,21,0.007869452852847219,2.4280154041674125e-06
256,south east,2011,22,0.007700717891996855,2.8059648439704193e-06
257,south east,2011,23,0.007598028533495903,3.094703126740398e-06
258,south east,2011,24,0.007564815775879083,3.258448988290731e-06
259,south east,2011,25,0.007570169815010152,3.1862230951029523e-06
260,south east,2012,0,0.12621541685922244,2.085700793950549e-05
261,south east,2012,1,0.1406254612715402,2.6664015785503304e-05
262,south east,2012,2,0.13398608528435038,1.9427060631559383e-05
263,south east,2012,3,0.11341460877697493,1.6218860615430547e-05
264,south east,2012,4,0.08928322649719983,1.233155399169882e-05
265,south east,2012,5,0.06931774068599697,8.978175214068168e-06
266,south east,2012,6,0.05342777523000998,6.338783021983635e-06
267,south east,2012,7,0.04115182436734163,4.43547297010992e-06
268,south east,2012,8,0.03216678780618825,3.194916269869625e-06
269,south east,2012,9,0.02556887518078511,2.381845720085293e-06
270,south east,2012,10,0.02097339171885423,1.9512288523437333e-06
271,south east,2012,11,0.017602743943022064,1.608102982729954e-06
272,south east,2012,12,0.015136322099292932,1.3641475970798843e-06
273,south east,2012,13,0.013301267260605681,1.1885605542012696e-06
274,south east,2012,14,0.011904907196908147,1.1201206335513224e-06
275,south east,2012,15,0.010852771168600726,1.1178667647471206e-06
276,south east,2012,16,0.010069200478283954,1.1950581429416124e-06
277,south east,2012,17,0.009464042237969442,1.3696933219202109e-06
278,south east,2012,18,0.008987918506253686,1.610509966363492e-06
279,south east,2012,19,0.00862499937700325,1.9199913393175504e-06
280,south east,2012,20,0.008337327313612228,2.2847414005445716e-06
281,south east,2012,21,0.008115444293801446,2.675243341965221e-06
282,south east,2012,22,0.007956021678348656,3.0513204037014673e-06
283,south east,2012,23,0.007858418744782504,3.3539586878091707e-06
284,south east,2012,24,0.007826214681027567,3.5001441188812555e-06
285,south east,2012,25,0.007831207342024022,3.434715832755636e-06
286,south east,2013,0,0.12021192056445314,2.2065297525268904e-05
287,south east,2013,1,0.12985830673786947,2.6245074353913496e-05
288,south east,2013,2,0.12449641982451184,1.9452378944337155e-05
289,south east,2013,3,0.10980460720030116,1.710574311333936e-05
290,south east,2013,4,0.09138041453923224,1.4031018534152007e-05
291,south east,2013,5,0.07402478426896444,1.0825065316357582e-05
292,south east,2013,6,0.05831922064366886,7.787967222842165e-06
293,south east,2013,7,0.045207563190939555,5.5947487632998776e-06
294,south east,2013,8,0.03528931102525112,4.1200387709169565e-06
295,south east,2013,9,0.027971696535198213,3.183746124417728e-06
296,south east,2013,10,0.022770949244115955,2.626143768919203e-06
297,south east,2013,11,0.018930044935761295,2.1815321488536927e-06
298,south east,2013,12,0.016125136537500962,1.8493924450374143e-06
299,south east,2013,13,0.014038079151628358,1.5890103915252543e-06
300,south east,2013,14,0.012472311341893994,1.461826351754568e-06
301,south east,2013,15,0.011290644769480664,1.430418713105721e-06
302,south east,2013,16,0.010419325876487641,1.4777988598654248e-06
303,south east,2013,17,0.009760002516621012,1.640245947491159e-06
304,south east,2013,18,0.009251775262478586,1.8770327703487532e-06
305,south east,2013,19,0.008874307771068596,2.1871981867225365e-06
306,south east,2013,20,0.008587347660107518,2.5578747865559974e-06
307,south east,2013,21,0.008370027718412998,2.94670362957044e-06
308,south east,2013,22,0.008218582237662489,3.3249487332418027e-06
309,south east,2013,23,0.008128560948373869,3.637685759941404e-06
310,south east,2013,24,0.008096734417107898,3.7795879927164453e-06
311,south east,2013,25,0.008101925080908137,3.71257580032721e-06
312,south east,2014,0,0.11266463505937209,2.3122145404488586e-05
313,south east,2014,1,0.11806605801395381,2.5219058558699516e-05
314,south east,2014,2,0.1153293361263061,2.006110355732032e-05
315,south east,2014,3,0.10711150920969367,1.8341757598771185e-05
316,south east,2014,4,0.09431692543495886,1.619407962185964e-05
317,south east,2014,5,0.0794133190857751,1.313048976181845e-05
318,south east,2014,6,0.06358454507389823,9.60388319597142e-06
319,south east,2014,7,0.049396813353887015,6.9884463544900646e-06
320,south east,2014,8,0.038394634326390314,5.337939896431284e-06
321,south east,2014,9,0.03031964009650279,4.247717924860956e-06
322,south east,2014,10,0.024494428140600415,3.50485734021714e-06
323,south east,2014,11,0.020210837509508275,2.9206745997593266e-06
324,south east,2014,12,0.01705851511548485,2.4574890493875444e-06
325,south east,2014,13,0.01472575828610735,2.0841160841528128e-06
326,south east,2014,14,0.01299299226886076,1.8937559300420312e-06
327,south east,2014,15,0.011690421313484594,1.8040201845860002e-06
328,south east,2014,16,0.01073537930400993,1.8137013124964445e-06
329,south east,2014,17,0.010021719764587248,1.9487211841500276e-06
330,south east,2014,18,0.009484583465483896,2.1710146629792756e-06
331,south east,2014,19,0.009093599509322614,2.4728977133478486e-06
332,south east,2014,20,0.00880601159812156,2.8381308219152304e-06
333,south east,2014,21,0.008593469493769225,3.220583441280862e-06
334,south east,2014,22,0.008450115833026432,3.598022905653416e-06
335,south east,2014,23,0.008366537236077576,3.910639660118041e-06
336,south east,2014,24,0.008336385977134153,4.060463439585964e-06
337,south east,2014,25,0.008341829403682126,3.985128894194014e-06
338,south east,2015,0,0.10475577198633972,2.3625832700083747e-05
339,south east,2015,1,0.107371141760923,2.444778275668752e-05
340,south east,2015,2,0.10736139335534226,2.0987514547720232e-05
341,south east,2015,3,0.10521792232089248,2.0285339695107736e-05
342,south east,2015,4,0.09743516888004615,1.8657919035755143e-05
343,south east,2015,5,0.08450010702160585,1.554931181671535e-05
344,south east,2015,6,0.06838190139077739,1.1417543450516995e-05
345,south east,2015,7,0.053159193497736235,8.516550085684451e-06
346,south east,2015,8,0.041192860538520705,6.725014890718346e-06
347,south east,2015,9,0.03244108013721887,5.5433478579583655e-06
348,south east,2015,10,0.026061815486478936,4.588727241293041e-06
349,south east,2015,11,0.02135753426762429,3.791979032371983e-06
350,south east,2015,12,0.017881736263579223,3.164341242793618e-06
351,south east,2015,13,0.015314323184951004,2.6586431528609273e-06
352,south east,2015,14,0.013430429506519088,2.380279330467193e-06
353,south east,2015,15,0.01201972892486532,2.214106559001781e-06
354,south east,2015,16,0.010987573638100209,2.188108763029914e-06
355,south east,2015,17,0.010227369601327075,2.283873441993218e-06
356,south east,2015,18,0.009661192576073348,2.482915855913172e-06
357,south east,2015,19,0.009259586511895037,2.770531366117994e-06
358,south east,2015,20,0.008972212692099198,3.1131510993690737e-06
359,south east,2015,21,0.00876638747218291,3.4765412587140255e-06
360,south east,2015,22,0.00862999456645798,3.850203057292668e-06
361,south east,2015,23,0.008555147877228933,4.164793088671958e-06
362,south east,2015,24,0.00852734901019795,4.3149654914019074e-06
363,south east,2015,25,0.008531077531017424,4.231757220078045e-06
364,south east,2016,0,0.09768921653711099,2.399566915259003e-05
365,south east,2016,1,0.09910075888186763,2.425317506550664e-05
366,south east,2016,2,0.10140030902846409,2.2326942730840338e-05
367,south east,2016,3,0.10390063074841109,2.267004285374915e-05
368,south east,2016,4,0.1000098247679426,2.136635259192669e-05
369,south east,2016,5,0.08844355168354011,1.7797361531987418e-05
370,south east,2016,6,0.07190094256172794,1.310523378439395e-05
371,south east,2016,7,0.056043668900823844,1.0085764324411873e-05
372,south east,2016,8,0.04359227500667909,8.400025594715692e-06
373,south east,2016,9,0.034297994410736166,7.068791463484034e-06
374,south east,2016,10,0.02742118920894849,5.857388807441584e-06
375,south east,2016,11,0.022334837419097805,4.8182386415310555e-06
376,south east,2016,12,0.018567875860309384,3.936432987947729e-06
377,south east,2016,13,0.015797178119428896,3.2710150549294987e-06
378,south east,2016,14,0.013774310476375057,2.889770609195578e-06
379,south east,2016,15,0.012271622628854513,2.654778706769649e-06
380,south east,2016,16,0.01117368696219868,2.5614806050683986e-06
381,south east,2016,17,0.01037069880256794,2.609462560823076e-06
382,south east,2016,18,0.009783420310259574,2.7877813079087053e-06
383,south east,2016,19,0.009373175940345346,3.055307386603053e-06
384,south east,2016,20,0.00908500894886377,3.3709989543512694e-06
385,south east,2016,21,0.008884792494721887,3.7111135883741265e-06
386,south east,2016,22,0.00875914297279853,4.0685707093606775e-06
387,south east,2016,23,0.008689768363808659,4.363235282098075e-06
388,south east,2016,24,0.008666420086870096,4.530081313910976e-06
389,south east,2016,25,0.008667698877248178,4.438818707798878e-06
390,south east,2017,0,0.09224681420918816,2.461966323907364e-05
391,south east,2017,1,0.09381897909317478,2.54735909253054e-05
392,south east,2017,2,0.09766163203172497,2.4274026285122098e-05
393,south east,2017,3,0.10277808992171188,2.5518565615082327e-05
394,south east,2017,4,0.10147095675446458,2.4304837255565154e-05
395,south east,2017,5,0.09040511929099924,1.98018140679069e-05
396,south east,2017,6,0.07392831281423884,1.4639371103186114e-05
397,south east,2017,7,0.058272631770973644,1.1934764507750647e-05
398,south east,2017,8,0.045626665368386374,1.0382403798806153e-05
399,south east,2017,9,0.03588319698630374,8.816668345187121e-06
400,south east,2017,10,0.028561860642656534,7.24350488704871e-06
401,south east,2017,11,0.023145234903151592,5.891856072045863e-06
402,south east,2017,12,0.019124538149317336,4.737552699312863e-06
403,south east,2017,13,0.016180087202394094,3.9007716477867125e-06
404,south east,2017,14,0.014040202190756034,3.415365060301348e-06
405,south east,2017,15,0.012463378805777197,3.0928629759613474e-06
406,south east,2017,16,0.011312505288553045,2.932649454943965e-06
407,south east,2017,17,0.010472600089441012,2.9291809477029923e-06
408,south east,2017,18,0.009868307322859817,3.0830265856093857e-06
409,south east,2017,19,0.009450112849046295,3.3262004626495195e-06
410,south east,2017,20,0.009161157783179523,3.614294579105445e-06
411,south east,2017,21,0.00896871499367047,3.934560988704171e-06
412,south east,2017,22,0.00884764995706191,4.251996935145243e-06
413,south east,2017,23,0.008782658787887079,4.536663194034491e-06
414,south east,2017,24,0.008763773382871735,4.69353878874109e-06
415,south east,2017,25,0.00876481941021008,4.608517942606274e-06
416,south east,2018,0,0.08867325519700954,2.6008918563262002e-05
417,south east,2018,1,0.09138242262922197,2.7929198056517357e-05
418,south east,2018,2,0.09585617422031624,2.7215010311328735e-05
419,south east,2018,3,0.10171496995186066,2.867819001761633e-05
420,south east,2018,4,0.10118514539264081,2.7058508929962616e-05
421,south east,2018,5,0.0903198600346104,2.1458095874453054e-05
422,south east,2018,6,0.07503483401089381,1.6601672484356232e-05
423,south east,2018,7,0.060077233023089954,1.4370268803322328e-05
424,south east,2018,8,0.04730225692058834,1.2510390101667065e-05
425,south east,2018,9,0.03718513687267817,1.0744887843513238e-05
426,south east,2018,10,0.02949403713387559,8.734889658706237e-06
427,south east,2018,11,0.02379049758692898,6.968662103711836e-06
428,south east,2018,12,0.01956819620718265,5.553876482086693e-06
429,south east,2018,13,0.01648253038208281,4.54938225200585e-06
430,south east,2018,14,0.01424535697261635,3.91442652007397e-06
431,south east,2018,15,0.012609205159790755,3.5128306608061135e-06
432,south east,2018,16,0.011417676414842365,3.2835437313560993e-06
433,south east,2018,17,0.010549158669041835,3.223249217702285e-06
434,south east,2018,18,0.00993266666704562,3.36002219851168e-06
435,south east,2018,19,0.009504167094996295,3.5776846405514102e-06
